web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href,helpful
"1584087384-5353","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","David Green","Exactly what it says on the tin -- with all that that implies","Reviewed in the United States on August 7, 2016","Reading this book awoke a philosophical question in me. Unfortunately, it wasn't based on the plot of the story itself. Rather, I found myself wondering, ""Is it fair to rate down an item for being exactly what it says on the tin?""

Ultimately, I decided it was--because of how it was sold. While I enjoyed the story here, as a read it suffered for being precisely what it claimed to be--a rehearsal script. Advice that is given to many aspiring authors is ""show, don't tell,"" but this as a script spent much of its effort telling the actors what to show. That's certainly appropriate for a script, but as a read it felt wanting. And there is the rub for most of the book. I think there really is a good story inside waiting to get out, but without being fleshed out by prose, by a deeper exploration of the characters' thoughts and actions, it doesn't really work overall. I think it probably makes a perfectly serviceable play, but as a read, not so much.

I'm not criticizing scripts per se--I've actually read a novel written in a script format that worked out MUCH better (MCA Hogarth's Spots the Space Marine: Defense of the Fiddler--a different genre but highly recommended)--but in this case, this isn't a novel written in a script format; it's a script sold as a novel. And THERE is the issue I have: This was being marketed like a novel, and it doesn't really stand alone in its own right as that.

I would much rather have had a novelization of the play, or else have this not marketed in hardback with all of the hype and hoopla that surrounded the other Harry Potter releases, but as a special edition paperback. As it is marketed and produced, it doesn't really feel like it matches what is delivered.

As far as the story goes, I have seen people write it off as (sometimes ""bad"") fan-fiction, and claim that the characters are inconsistent. I can certainly sympathize with those claims, and I understand where they come from, but I am willing to give it the benefit of the doubt and say that if this script were well-acted, it would alleviate at least some of those concerns. Personally, I enjoyed the tale. But again, the limitations of the format within the medium lend this book to exactly that sort of criticism.

At the end, I am not disappointed with my purchase, but I feel there are numerous ways in which this could have been made better, in the marketing, in the execution, and in the delivery.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&filterByStar=three_star&pageNumber=36&reviewerType=all_reviews","2 people found this helpful"
"1584087667-6629","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Kindle Customer","Fine","Reviewed in the United States on October 1, 2016","Good for a quick trip back to the wizarding world but a far cry from the original series. Entertaining none the less. Tricky to read at first in script form.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&filterByStar=three_star&pageNumber=163&reviewerType=all_reviews","null"
"1584087364-5279","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Chelsi512","Not thrilled HP fan","Reviewed in the United States on December 29, 2016","I am a through and through HP fan but this just did not do it for me. It wasn't the plot or even that it was written as a play. It was the characters themselves. I didn't feel like they stayed true to the original characters as far as personality. Some of the lines just felt strange and unbelievable.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=three_star&pageNumber=28&reviewerType=all_reviews","null"
"1584087640-6509","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","RJ","Another potter story","Reviewed in the United States on November 25, 2017","This story happens after the original storyline of Harry potter.  The storyline isn't long because  it is assumed that you read the previous series. It's not as good as the original series but at least it's something for all the potter fans.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&filterByStar=three_star&pageNumber=151&reviewerType=all_reviews","null"
"1584087454-5668","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Witt Moore","Pretty good.","Reviewed in the United States on August 2, 2016","Let me clarify. 3 stars means I enjoyed this book (play). But being such a huge fan of the original series (I read them all 5 times) it dwarfs in comparison. Still enjoyable read and nice to dive back into the wizarding world of Harry Potter!","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&filterByStar=three_star&pageNumber=67&reviewerType=all_reviews","null"
"1584087593-6295","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Amanda B","Could be better. Could be worse","Reviewed in the United States on July 31, 2016","Could be better.  Could be worse..  but no bad review was going to keep.me from reading this.  I think any real Potter fan has to read it for themselves.  It lacks the details just like the reviews all say, but for two hours I got to read a Harry Potter story for the first time again, and that was nice.  No spoilers here!  Just take this script for what it is, a walk down memory lane and you can't really be disappointed.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_130?ie=UTF8&filterByStar=three_star&pageNumber=130&reviewerType=all_reviews","3 people found this helpful"
"1584087409-5466","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","AThorne5","2.5 stars","Reviewed in the United States on October 4, 2016","I raced through this book and truly enjoyed reading it. It is what is it though, a play. Fast paced and not much build up of characters. Save your money and remember the HP series for how it truly ended.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&filterByStar=three_star&pageNumber=47&reviewerType=all_reviews","null"
"1584087314-5054","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Jessica G.","Am I reading bad fanfiction?","Reviewed in the United States on January 13, 2017","I wanted to love this. I had been waiting for this. I was left disappointed.

Let me start by saying that I am a HUGE Harry Potter fan. I have read the books countless times. I think they are excellent books for children to read because of what they teach them. Yes, the fantasy is nice, but the core values of the books? The heart of the books are where they really shine. Harry Potter and the Cursed Child has taken what we loved about all of these characters and completely obliterated all of that. Harry Potter had many character flaws, but I don't believe for a second that he would have made his son feel unloved or separated him from his only friend. Family was the most important thing to him. Love and friendship were his whole thing.

Then, okay, I can see Hermione Granger being appalled at how poorly the ministry was run. I mean, children broke in multiple times! So, she becomes Minister! Don't you think she'd tighten up security?

The characters didn't seem like more grown up versions of their younger selves. They didn't seem anything like...anything I'd ever read. There seemed to be inconsistencies within the realm as well. It was just a bit of a confusing ride.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=three_star&pageNumber=6&reviewerType=all_reviews","null"
"1584087463-5706","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Book_Dragon","The good and the bad","Reviewed in the United States on September 29, 2016","I love the story that she was trying to tell but I do not like the format in which she told it. I really hope that the next one is not like this but I have a feeling that it will be.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&filterByStar=three_star&pageNumber=71&reviewerType=all_reviews","null"
"1584087321-5091","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Alexis","Meh...","Reviewed in the United States on August 16, 2017","Good news, bad news. The good news is that by the time I finished this book I surprisingly did not regret reading it. There were many parts throughout reading it though where I wished I never picked the book up. Overall though, I don't consider my $8 purchase of the Kindle book a total waste, though I don't see myself going back to it again. The voices of these characters read like a fan fiction with few fleeting moments of capturing the real magic. The ending resolved everything well enough that you don't finish feeling totally robbed.

*spoilers ahead*
The characters voices were definitely off. There were things I feel JK would have never had characters say to eachother or do. Such as the poly juice potion kiss scene with hermoine. Also, snapes character was very chummy, which did not suit the way he was written for all 7 books! Once they concluded who Delphi was, the book got better for me and it seemed to have a purpose. And I also enjoyed the flash backs to the tri wizard tournament.
I know a play is going to lack the depth of a novel but I still feel like the first half of the plot fell short.
The story focused so much around Albus and Harry that other characters were sloppily thrown together. I doubt Hermoine and Ron would've raised such a snob and bully as Rose was. In fact, Hermoine and Ron's personalities seem to be so lost entirely in this that you wonder if they're actually still friends with harry beyond what they went through in the past. Also, where was James in all of this, or Lilly? James, much like Rose, mostly served to be a bully at the start of the book then fade into the background. Harry and Hermoine were written as very self serving type characters, while Ron was a trophy husband that occasionally served as comic relief. Draco actually seemed to be one the most interesting and likeable characters of this entire book.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=three_star&pageNumber=9&reviewerType=all_reviews","null"
"1584087656-6581","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star&pageNumber=1","Robert","Not a worthy successor to the first seven","Reviewed in the United States on August 11, 2016","It has some interesting ideas but there's not much there. Maybe as a stage production it has some entertainment value. But it book form it's flat.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Parts/product-reviews/133821666X/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&filterByStar=three_star&pageNumber=158&reviewerType=all_reviews","null"
